P,H,HS,T,RH,CC
8.226,9,41,22.4,75,6
10.0708,10,50.8,23.3,70,34
10.039,11,57.91,24,68,38
12.193,12,60.21,24.6,66,35
11.7438,13,56.67,25.3,64,26
9.5682,14,48.79,25.6,65,27
5.4456,15,38.6,24.2,67,45
3.9264,16,27.33,23.7,70,26
1.3418,17,15.62,23.5,72,19
0.0944,18,3.85,23.2,74,20
0,19,0,22.4,79,17
0,20,0,21.4,85,30
0,21,0,20.4,88,30
0,22,0,19.8,89,32
0,23,0,19.5,90,31
0,0,0,19,92,32
0,1,0,18.6,95,31
0,2,0,18.7,95,33
0,3,0,18.5,93,37
0,4,0,18.4,93,35
0,5,0,18.3,94,27
0.2168,6,6.46,18,94,67
2.4598,7,18.24,18.5,94,50
5.7332,8,29.73,21.3,83,47
7.7176,9,40.8,22.8,73,32
10.1776,10,50.56,23.7,70,47
12.0028,11,57.6,24.5,68,46
10.5902,12,59.85,25.2,67,41
9.6196,13,56.3,25.4,68,39
6.4856,14,48.45,25.4,68,41
2.9452,15,38.3,25.3,68,60
1.5638,16,27.04,24.5,70,60
0.6074,17,15.33,23.2,75,56
0.071,18,3.56,22.8,81,80
0,19,0,22.2,85,65
0,20,0,21.3,92,47
0,21,0,20.6,93,70
0,22,0,19.9,94,69
0,23,0,19.5,96,37
0,0,0,18.9,96,39
0,1,0,18.5,97,37
0,2,0,18.1,97,42
0,3,0,18.3,96,51
0,4,0,18.2,96,37
0,5,0,18,95,27
0.2148,6,6.3,17.7,95,29
2.1458,7,18.09,17.9,96,64
5.4024,8,29.56,19.6,90,22
9.4844,9,40.6,21.5,79,7
11.14,10,50.31,23.1,73,5
10.6902,11,57.28,23.8,74,8
10.393,12,59.48,23.6,72,23
7.1592,13,55.93,23.2,78,35
8.48,14,48.12,23.2,82,74
5.127,15,37.98,23.8,72,35
4.5196,16,26.75,23.3,74,23
1.5382,17,15.04,23.5,73,33
0.0486,18,3.26,22.8,74,44
0,19,0,20.9,82,93
0,20,0,19.8,89,71
0,21,0,19.5,90,50
0,22,0,19.4,92,44
0,23,0,19,93,49
0,0,0,18.8,93,38
0,1,0,18.8,93,32
0,2,0,18.8,93,27
0,3,0,18.3,94,47
0,4,0,18.1,95,37
0,5,0,18,95,54
0.1326,6,6.14,18.1,95,51
1.84,7,17.93,18.8,95,59
4.899,8,29.39,20.5,84,68
7.404,9,40.41,21.6,75,65
9.9332,10,50.06,22.5,71,73
10.6928,11,56.97,23.4,68,52
10.688,12,59.11,24.1,66,61
7.44,13,55.56,24.6,66,42
3.0384,14,47.77,24.5,66,60
2.323,15,37.67,22.6,76,100
1.405,16,26.45,22.1,82,97
0.7722,17,14.75,21.7,85,86
0.0324,18,2.97,21.5,87,65
0,19,0,20.7,92,38
0,20,0,19.8,96,20
0,21,0,19.8,93,8
0,22,0,19.6,94,5
0,23,0,18.7,98,20
0,0,0,19,97,18
0,1,0,18.9,97,14
0,2,0,18.5,97,10
0,3,0,17.8,95,20
0,4,0,17.6,95,14
0,5,0,17.3,95,21
0.2276,6,5.99,17.1,95,69
1.8756,7,17.78,17.6,94,77
4.0456,8,29.22,19,90,73
7.7656,9,40.21,20.7,84,30
10.268,10,49.81,22.6,74,25
10.2036,11,56.64,24.1,69,31
10.1906,12,58.73,25.1,64,34
8.8648,13,55.19,25.9,60,36
4.8052,14,47.43,26.5,57,50
3.9522,15,37.35,25.7,62,55
1.7846,16,26.15,25.3,66,47
0.9586,17,14.46,24.5,73,47
0.059,18,2.67,23.9,78,38
0,19,0,23,84,34
0,20,0,22.4,86,29
0,21,0,21.2,92,10
0,22,0,20.1,95,4
0,23,0,19.3,96,13
0,0,0,18.7,97,5
0,1,0,18.3,97,1
0,2,0,17.9,97,0
0,3,0,17.8,94,0
0,4,0,17.6,93,11
0,5,0,17.3,92,44
0.2398,6,5.83,17,92,31
1.8016,7,17.62,17.8,91,30
4.5846,8,29.05,20.3,82,30
7.782,9,40,22.7,72,30
9.5522,10,49.55,24.1,68,30
10.5026,11,56.32,25.1,67,30
9.7416,12,58.36,25.8,66,30
8.7714,13,54.82,26.2,65,36
5.0526,14,47.08,26.4,64,39
3.1164,15,37.03,25.9,66,44
1.7174,16,25.84,25.5,68,47
0.6598,17,14.16,24.9,72,45
0.0234,18,2.38,24,78,41
0,19,0,23.2,85,47
0,20,0,22.3,88,79
0,21,0,21.7,91,92
0,22,0,21.3,89,90
0,23,0,20.7,92,100
0,0,0,20.2,94,100
0,1,0,19.7,96,100
0,2,0,19.6,96,100
0,3,0,19.7,96,100
0,4,0,19.7,96,100
0,5,0,19.6,96,100
0,6,5.67,19.8,93,86
0.1952,7,17.46,19.6,94,53
0.2642,8,28.88,19.8,94,80
0.4486,9,39.8,19.7,92,100
0.371,10,49.3,19.5,92,100
0.54,11,55.99,19.3,96,100
0.6624,12,57.98,19.1,97,100
0.777,13,54.44,19,97,100
1.8788,14,46.73,19,97,100
2.4704,15,36.71,20,96,100
0.3824,16,25.54,20.3,94,100
0.0102,17,13.86,19.9,95,100
0,18,2.08,19.6,97,100
0,19,0,19.5,97,100
0,20,0,19.3,94,100
0,21,0,18.9,95,100
0,22,0,18.7,93,100
0,23,0,18.6,90,100
0,0,0,18.6,87,96
0,1,0,18.7,84,54
0,2,0,18.4,83,48
0,3,0,17.8,84,54
0,4,0,17.5,83,50
0,5,0,17.1,83,42
0.136,6,5.51,16.1,86,23
1.7132,7,17.3,16.1,91,29
5.2086,8,28.7,18.8,80,49
7.393,9,39.59,20.1,63,54
9.9038,10,49.04,20.7,59,49
10.8648,11,55.67,21.7,55,54
10.9634,12,57.6,22.2,52,35
11.2398,13,54.06,22.6,50,15
10.207,14,46.38,23,50,20
7.679,15,36.38,23.3,51,32
4.1026,16,25.23,23.3,51,41
1.353,17,13.56,22.7,55,32
0.0798,18,1.77,22,61,30
0,19,0,21.2,65,31
0,20,0,19.5,77,22
0,21,0,18.4,81,37
0,22,0,17.2,83,40
0,23,0,16.4,86,38
0,0,0,16,88,48
0,1,0,15.7,90,76
0,2,0,15.5,90,83
0,3,0,15.9,83,86
0,4,0,16,83,79
0,5,0,16.1,82,73
0.083,6,5.35,16.3,83,46
0.9552,7,17.14,16.6,85,37
2.6408,8,28.52,18.2,80,34
6.14,9,39.38,20.3,72,36
9.2882,10,48.78,22.1,60,41
9.6272,11,55.34,23.3,57,46
11.028,12,57.22,23.9,56,49
9.4834,13,53.68,24.4,56,40
6.6982,14,46.03,24.7,56,55
5.8128,15,36.06,25.1,59,44
3.9666,16,24.92,24.5,63,34
1.5756,17,13.26,23.5,68,21
0.0472,18,1.47,22.3,75,10
0,19,0,20.8,81,6
0,20,0,19.5,90,2
0,21,0,19.5,85,0
0,22,0,17.5,93,0
0,23,0,16.5,96,0
0,0,0,16,96,0
0,1,0,15.7,95,0
0,2,0,15.6,94,0
0,3,0,15.4,90,14
0,4,0,15.2,87,0
0,5,0,15.1,83,0
0.1622,6,5.2,14.9,81,0
3.1622,7,16.98,15.6,80,0
7.2952,8,28.35,18.7,74,0
10.527,9,39.17,22.2,65,0
12.673,10,48.51,24.5,54,0
14.0226,11,55,25.9,48,0
14.3238,12,56.84,26.7,46,8
13.306,13,53.29,27.2,45,2
11.6248,14,45.67,27.7,43,0
8.5498,15,35.73,27.9,41,3
5.6076,16,24.61,27.8,42,2
1.8774,17,12.95,27,50,2
0.0276,18,1.16,25.2,60,3
0,19,0,23.3,67,1
0,20,0,21.6,76,1
0,21,0,20.2,82,2
0,22,0,18.9,85,2
0,23,0,18,88,5
0,0,0,17.5,88,4
0,1,0,17.2,87,7
0,2,0,17.1,85,9
0,3,0,16.9,85,6
0,4,0,16.7,83,13
0,5,0,16.4,82,19
0.1406,6,5.04,16.3,82,13
2.3818,7,16.82,17,82,8
6.3636,8,28.17,19.7,77,4
9.734,9,38.96,23,67,2
11.9732,10,48.24,25.3,55,0
11.7004,11,54.67,26.6,51,6
11.4448,12,56.45,27.1,50,24
9.5876,13,52.91,27.4,49,23
9.4002,14,45.31,27.4,49,27
7.2938,15,35.4,27.5,46,20
4.7768,16,24.29,27.2,47,13
1.4556,17,12.65,26.5,54,4
0.0234,18,0.86,25.2,68,4
0,19,0,24.3,63,2
0,20,0,22.4,71,3
0,21,0,19.9,81,2
0,22,0,18.9,85,2
0,23,0,17.8,90,1
0,0,0,17.3,91,0
0,1,0,17,91,0
0,2,0,16.7,91,1
0,3,0,16.8,91,2
0,4,0,16.5,91,0
0,5,0,16.2,91,1
0.136,6,4.88,15.9,92,5
2.967,7,16.65,16.5,91,5
6.7726,8,27.99,20.2,83,2
10.1566,9,38.74,23.8,71,0
12.5602,10,47.97,25.9,60,1
13.4386,11,54.33,27.3,55,0
13.2682,12,56.07,28.1,50,1
12.566,13,52.52,28.5,47,10
9.8978,14,44.95,28.7,45,11
7.663,15,35.06,28.8,45,16
4.506,16,23.98,28.3,49,10
1.5444,17,12.34,27.4,56,10
0.017,18,0.55,26,62,11
0,19,0,24,75,11
0,20,0,22.4,76,9
0,21,0,20.6,82,10
0,22,0,19.1,87,5
0,23,0,18,90,5
0,0,0,17.5,92,4
0,1,0,17,93,2
0,2,0,16.7,93,1
0,3,0,16.7,92,0
0,4,0,16.3,93,1
0,5,0,15.8,94,1
0.1558,6,4.71,15.5,95,0
2.9564,7,16.49,16.3,95,1
6.9696,8,27.8,21.1,81,0
10.0142,9,38.52,23.7,68,0
12.2842,10,47.7,25.1,65,0
13.7306,11,53.99,26.2,63,0
13.6544,12,55.68,27.1,60,1
12.6876,13,52.14,27.8,56,2
11.0054,14,44.59,28.1,54,0
8.719,15,34.73,28.1,52,2
4.9636,16,23.66,27.9,53,4
1.5236,17,12.03,27.2,58,4
0.012,18,0.24,26,65,10
0,19,0,24.3,73,9
0,20,0,23.2,78,2
0,21,0,23.6,72,5
0,22,0,23.2,73,1
0,23,0,21.7,79,1
0,0,0,19.8,87,2
0,1,0,18.9,90,2
0,2,0,18.2,92,1
0,3,0,18.4,90,2
0,4,0,17.9,92,1
0,5,0,17.6,93,3
0.131,6,4.55,17.5,93,2
2.8856,7,16.32,18,94,2
5.8192,8,27.62,22.1,80,1
9.5344,9,38.3,23.8,72,1
10.8382,10,47.43,25.1,69,5
12.8266,11,53.65,25.9,65,37
12.0822,12,55.29,26.5,61,36
12.6642,13,51.75,27,58,21
11.5796,14,44.23,27.4,55,18
8.2174,15,34.39,27.7,53,16
5.1414,16,23.34,27.3,53,11
1.5718,17,11.72,26.7,57,6
0,18,-0.07,25.3,64,2
0,19,0,23.7,71,6
0,20,0,22.3,80,1
0,21,0,22.8,73,0
0,22,0,22.4,74,0
0,23,0,21,79,0
0,0,0,18.8,88,0
0,1,0,17.8,93,0
0,2,0,17.3,94,0
0,3,0,17.2,93,0
0,4,0,17,93,0
0,5,0,16.8,94,0
0.125,6,4.39,16.5,95,0
2.8228,7,16.16,17.4,94,1
6.398,8,27.43,21.2,80,1
9.4552,9,38.08,23,73,2
10.4694,10,47.15,24.3,70,2
10.8882,11,53.31,25.5,66,33
10.2018,12,54.9,26.5,62,89
7.7688,13,51.36,27,60,100
9.6518,14,43.86,27.1,59,88
6.4352,15,34.05,27.6,56,59
2.9562,16,23.02,27.3,56,66
1.1142,17,11.41,26.3,61,56
0,18,-0.38,25.2,65,38
0,19,0,23.8,70,58
0,20,0,22.6,82,50
0,21,0,22.5,76,46
0,22,0,22.1,78,39
0,23,0,21.7,81,20
0,0,0,21.3,84,13
0,1,0,20.7,88,28
0,2,0,20.3,91,19
0,3,0,20.2,91,20
0,4,0,20.2,90,26
0,5,0,19.8,91,39
0.119,6,4.23,19.7,92,33
2.5762,7,15.99,20.7,89,26
6.3092,8,27.24,22.3,82,13
8.8678,9,37.86,23.5,77,35
11.3908,10,46.87,24.4,74,80
10.798,11,52.96,25.6,70,100
8.048,12,54.51,26.4,68,100
7.7358,13,50.96,26.2,70,100
4.687,14,43.5,26.3,70,100
3.4042,15,33.71,26.1,72,100
1.3736,16,22.7,26.1,73,100
0.1416,17,11.1,25.5,76,100
0,18,-0.69,24.4,83,100
0,19,0,23.6,88,100
0,20,0,22.9,94,100
0,21,0,22.7,96,100
0,22,0,22.5,96,100
0,23,0,22.3,98,100
0,0,0,22.2,98,100
0,1,0,22.1,98,100
0,2,0,22.1,98,98
0,3,0,22.1,98,98
0,4,0,22.1,98,93
0,5,0,22,99,97
0.054,6,4.07,21.9,99,89
1.8188,7,15.82,21.8,100,85
4.3108,8,27.05,23,94,84
5.7896,9,37.63,24.2,87,91
7.5984,10,46.59,25.3,82,88
7.1916,11,52.62,26,79,82
7.2778,12,54.12,25.2,83,79
3.0912,13,50.57,23.7,89,100
1.5668,14,43.13,20.9,93,100
0.942,15,33.37,20.1,96,100
0.4562,16,22.38,17.5,98,100
0.0418,17,10.78,16.3,97,100
0,18,-1.01,15.6,96,100
0,19,0,15.1,95,100
0,20,0,14.7,95,100
0,21,0,14.5,95,100
0,22,0,14.4,96,100
0,23,0,14.3,95,100
0,0,0,14.1,94,100
0,1,0,14,95,100
0,2,0,13.9,95,100
0,3,0,13.2,95,100
0,4,0,13.2,93,100
0,5,0,13.2,93,100
0,6,3.9,13.2,93,100
0.127,7,15.65,13.2,93,100
1.4152,8,26.86,13.3,92,100
2.4858,9,37.4,13.8,89,100
1.9954,10,46.31,14.2,88,100
2.6618,11,52.27,14.2,87,100
3.3806,12,53.73,14.4,87,100
1.9438,13,50.18,14.5,86,100
0.8852,14,42.76,14.3,86,100
0.7712,15,33.03,13.5,87,100
0.4722,16,22.05,13.7,87,100
0.1226,17,10.47,13.9,86,100
0,18,-1.32,14,86,100
0,19,0,14.1,86,100
0,20,0,14.1,87,100
0,21,0,14.2,88,100
0,22,0,14.2,92,100
0,23,0,14.3,92,92
0,0,0,14.4,93,100
0,1,0,14.6,93,99
0,2,0,14.6,94,100
0,3,0,14.7,93,100
0,4,0,15,91,100
0,5,0,15.1,92,100
0.005,6,3.74,15,94,100
0.5572,7,15.48,15.3,91,100
0.9976,8,26.67,15.9,81,100
1.3934,9,37.17,16.1,78,100
3.4512,10,46.02,16.2,77,100
5.4412,11,51.92,16.7,74,100
4.7872,12,53.33,17.4,71,100
7.7366,13,49.79,17.9,68,100
4.4944,14,42.4,18.5,68,100
2.7702,15,32.69,18.4,70,100
2.1092,16,21.73,18.5,70,88
0.5708,17,10.15,18.4,71,83
0,18,-1.63,18.1,73,48
0,19,0,17.5,77,44
0,20,0,17.1,82,36
0,21,0,17,79,49
0,22,0,16.9,80,50
0,23,0,16.6,88,62
0,0,0,16.4,89,44
0,1,0,16.6,88,44
0,2,0,16.4,88,32
0,3,0,16.2,88,27
0,4,0,16.3,87,43
0,5,0,16,89,67
0.0356,6,3.57,15.9,89,100
1.1512,7,15.31,15.8,95,100
2.2884,8,26.47,17,85,100
3.8916,9,36.94,17.7,83,100
4.992,10,45.74,18.4,80,100
6.0354,11,51.57,18.9,78,100
6.6046,12,52.94,19.4,77,100
3.9462,13,49.39,19.9,75,100
2.8504,14,42.03,19.9,75,100
1.5978,15,32.34,19.1,76,100
0.3532,16,21.4,18.6,78,100
0.1202,17,9.84,17.9,83,100
0,18,-1.95,17.3,87,100
0,19,0,16.5,94,100
0,20,0,16.1,94,100
0,21,0,15.8,95,100
0,22,0,15.5,95,100
0,23,0,15.3,95,100
0,0,0,15.2,95,100
0,1,0,15.2,95,100
0,2,0,15.1,95,100
0,3,0,14.4,95,100
0,4,0,14.4,95,100
0,5,0,14.3,96,100
0,6,3.41,14.4,97,100
0.0364,7,15.13,14.2,96,100
0.3214,8,26.28,12.7,93,100
0.5578,9,36.71,12,91,100
0.2972,10,45.45,12,91,100
0.4186,11,51.21,12,90,100
0.3682,12,52.55,12.1,89,100
0.3832,13,49,12.3,88,100
0.3822,14,41.66,12.4,86,100
0.5376,15,32,12.7,84,100
0.3784,16,21.08,12.8,82,100
0.0128,17,9.53,12.7,82,100
0,18,-2.26,12.6,86,100
0,19,0,12.4,90,100
0,20,0,12.3,91,100
0,21,0,12.3,89,65
0,22,0,12.4,88,50
0,23,0,12.5,88,39
0,0,0,12.2,89,30
0,1,0,12,91,25
0,2,0,11.9,91,8
0,3,0,11.2,94,9
0,4,0,10.4,94,35
0,5,0,10.9,87,38
0.0772,6,3.24,12.4,74,75
2.2648,7,14.96,12.1,72,57
5.4426,8,26.08,13.3,77,49
7.2786,9,36.47,15.4,47,52
11.3612,10,45.16,16,40,35
13.364,11,50.86,17,38,47
14.3828,12,52.15,17.8,39,63
14.3904,13,48.6,18.6,40,33
12.4356,14,41.29,19.2,41,0
9.5082,15,31.66,19.9,42,0
5.5828,16,20.76,20,41,0
1.4566,17,9.21,19.4,47,0
0,18,-2.57,17.6,55,0
0,19,0,15.7,60,0
0,20,0,14.2,67,0
0,21,0,12.7,74,0
0,22,0,11.2,79,0
0,23,0,10.4,80,0
0,0,0,10,79,0
0,1,0,9.7,77,0
0,2,0,9.6,75,0
0,3,0,9.5,73,0
0,4,0,9.4,72,0
0,5,0,9.2,72,0
0.0864,6,3.07,9.1,72,0
3.3618,7,14.78,9.6,73,0
7.8144,8,25.88,13,70,0
11.218,9,36.23,17.3,60,0
13.332,10,44.86,20.1,45,0
14.3794,11,50.5,21.7,39,0
14.8776,12,51.76,22.6,36,0
14.2624,13,48.21,23,36,0
12.5154,14,40.92,23.1,36,0
9.4956,15,31.31,23.3,35,0
5.5048,16,20.43,22.7,39,0
1.3798,17,8.9,21.4,47,0
0,18,-2.88,19.4,51,0
0,19,0,17.6,54,0
0,20,0,16,60,0
0,21,0,14.2,68,0
0,22,0,12.7,74,0
0,23,0,11.7,79,0
0,0,0,11.1,81,3
0,1,0,10.5,84,5
0,2,0,10,86,11
0,3,0,9.9,85,20
0,4,0,9.9,86,29
0,5,0,10,86,30
0.134,6,2.9,10.1,86,30
2.4924,7,14.6,10.8,85,30
5.8768,8,25.68,13.9,80,30
8.3512,9,35.99,16.3,62,29
10.639,10,44.57,17.6,59,29
9.328,11,50.15,18.7,58,30
9.7606,12,51.36,19.3,57,29
9.56,13,47.81,19.8,55,30
4.525,14,40.54,20.1,53,39
2.825,15,30.97,19.8,52,46
2.1404,16,20.11,19.1,56,50
0.4792,17,8.58,18.4,60,58
0,18,-3.2,17.4,66,46
0,19,0,16.1,72,42
0,20,0,15.5,74,34
0,21,0,15.2,75,32
0,22,0,14.4,78,28
0,23,0,13.2,85,28
0,0,0,12.4,89,27
0,1,0,12,90,25
0,2,0,11.9,91,21
0,3,0,11.4,91,26
0,4,0,11.2,92,26
0,5,0,10.9,93,26
0.0872,6,2.73,10.3,94,26
2.5982,7,14.42,10.6,93,27
6.4862,8,25.47,14.1,83,27
9.4688,9,35.75,16.6,69,28
11.0408,10,44.27,18,65,30
13.3344,11,49.79,19.2,61,35
13.1558,12,50.96,20.4,58,41
11.7732,13,47.42,21.1,55,41
9.7964,14,40.17,21.3,54,29
6.6312,15,30.62,21.4,53,29
3.0124,16,19.78,20.9,55,30
0.9228,17,8.27,19.7,62,20
0,18,-3.51,18.3,68,22
0,19,0,16.7,75,11
0,20,0,16.2,76,3
0,21,0,15.5,80,2
0,22,0,14.6,84,0
0,23,0,13.3,89,0
0,0,0,12.4,91,1
0,1,0,11.6,93,1
0,2,0,11.1,94,1
0,3,0,10.9,94,1
0,4,0,10.5,94,1
0,5,0,10.2,95,5
0.0636,6,2.56,10,95,9
2.7162,7,14.24,11,93,35
6.6846,8,25.27,14.6,86,39
9.7136,9,35.51,16.8,76,68
10.806,10,43.97,17.7,72,81
10.157,11,49.43,18.4,67,100
9.293,12,50.57,18.7,62,74
9.0728,13,47.02,19,59,30
9.2076,14,39.8,19.4,58,28
6.7934,15,30.28,19.6,58,29
4.4592,16,19.46,19.4,59,28
1.052,17,7.95,18.8,62,8
0,18,-3.82,17.6,69,0
0,19,0,16.5,74,28
0,20,0,16.1,76,30
0,21,0,15.1,81,29
0,22,0,13.7,89,29
0,23,0,12.8,92,29
0,0,0,12.6,93,30
0,1,0,12.4,94,29
0,2,0,12.4,94,29
0,3,0,12,93,28
0,4,0,11.8,93,28
0,5,0,11.5,92,22
0.0714,6,2.39,11.2,89,14
3.2808,7,14.06,11.4,84,8
7.763,8,25.06,14.2,75,3
11.1594,9,35.26,18.4,63,0
13.3988,10,43.67,21,50,0
14.7168,11,49.07,22.5,42,0
14.9688,12,50.17,23.2,38,0
14.0836,13,46.63,23.7,36,0
12.2152,14,39.43,23.9,34,0
9.1104,15,29.94,24.6,26,0
5.2292,16,19.13,24.2,30,0
1.2082,17,7.64,23.1,40,0
0,18,-4.13,22,40,23
0,19,0,20.5,42,28
0,20,0,19.3,44,29
0,21,0,18.1,47,29
0,22,0,15.9,57,29
0,23,0,14.2,66,29
0,0,0,12.9,74,16
0,1,0,12.8,77,6
0,2,0,13.4,73,20
0,3,0,13.5,71,41
0,4,0,11.6,78,80
0,5,0,10.5,77,61
0.043,6,2.22,10.6,71,56
2.4088,7,13.88,10.6,68,56
6.0434,8,24.85,12.9,40,44
9.0536,9,35.01,13.2,35,14
12.0292,10,43.37,13.8,35,13
14.8168,11,48.71,14.5,35,16
14.2818,12,49.78,15.2,36,8
14.171,13,46.23,15.6,37,22
10.3206,14,39.06,16,37,30
8.0022,15,29.59,16.2,37,29
3.7364,16,18.81,16.1,38,29
0.6562,17,7.33,15.4,40,29
0,18,-4.44,14.4,45,30
0,19,0,13.6,47,30
0,20,0,12.6,65,30
0,21,0,13.2,47,30
0,22,0,12.9,49,30
0,23,0,12.6,51,36
0,0,0,11.4,63,38
0,1,0,10.8,69,52
0,2,0,10.3,72,70
0,3,0,10,73,80
0,4,0,9.7,74,80
0,5,0,9.4,78,82
0,6,2.04,9.9,79,70
0.4036,7,13.7,10.3,81,77
1.581,8,24.64,11.6,76,89
3.9668,9,34.76,13.5,67,86
5.83,10,43.07,15.2,61,61
10.7462,11,48.35,16.3,59,37
11.1664,12,49.38,18.2,56,19
11.25,13,45.84,19.4,53,3
9.8224,14,38.7,20.3,50,0
7.6462,15,29.25,20.8,50,1
4.3546,16,18.49,21.2,48,4
0.9248,17,7.02,20.5,54,3
0,18,-4.74,18.6,62,10
0,19,0,16.6,71,16
0,20,0,15.2,78,7
0,21,0,13.7,82,4
0,22,0,12.2,88,0
0,23,0,11.4,91,0
0,0,0,11,92,0
0,1,0,10.6,92,0
0,2,0,10.4,93,0
0,3,0,10.4,91,0
0,4,0,10.4,90,0
0,5,0,10.5,89,0
0.048,6,1.87,10.5,88,0
2.9894,7,13.51,10.9,87,0
7.3592,8,24.43,13.8,79,0
10.7382,9,34.51,17.6,69,5
12.7902,10,42.76,20.1,59,22
13.6738,11,47.99,21.7,53,29
13.0598,12,48.99,22.6,50,30
12.3474,13,45.45,23.2,49,30
8.0614,14,38.33,23.5,49,31
4.5222,15,28.91,23.1,48,30
2.6812,16,18.17,22.5,52,30
0.478,17,6.71,21.5,60,30
0,18,-5.05,19.9,67,31
0,19,0,18.5,72,30
0,20,0,17.3,80,30
0,21,0,16.2,85,30
0,22,0,15.2,89,29
0,23,0,14.4,92,24
0,0,0,13.9,93,18
0,1,0,13.3,94,9
0,2,0,12.7,95,7
0,3,0,12,94,2
0,4,0,11.6,94,5
0,5,0,11.2,94,1
0.0404,6,1.7,10.8,94,0
2.437,7,13.32,10.9,94,3
4.4658,8,24.22,15,82,24
3.0362,9,34.26,18.2,68,45
7.9934,10,42.45,18.8,66,55
7.5458,11,47.63,20.1,64,64
13.2428,12,48.59,20.6,65,49
11.4262,13,45.06,21.9,62,46
6.0606,14,37.96,22.3,62,59
3.9354,15,28.57,21.6,65,85
1.567,16,17.84,21.3,69,76
0.168,17,6.4,20.8,73,64
0,18,-5.35,19.8,78,69
0,19,0,18.5,84,54
0,20,0,17.5,90,50
0,21,0,16.8,94,50
0,22,0,16.4,94,52
0,23,0,16.1,93,41
0,0,0,15.8,91,17
0,1,0,15.3,88,9
0,2,0,14.9,85,5
0,3,0,15,74,4
0,4,0,14.8,71,1
0,5,0,14.9,66,2
0.0386,6,1.52,14.9,62,0
3.0146,7,13.13,14.7,61,0
7.5474,8,24,15.5,58,0
11.3944,9,34,16.8,51,0
14.0048,10,42.15,17.9,46,0
15.4034,11,47.27,19,42,0
15.4504,12,48.2,20,38,1
14.0836,13,44.67,20.7,35,4
10.2616,14,37.59,20.9,34,12
8.227,15,28.23,20.4,33,17
4.0788,16,17.53,20.2,34,27
0.674,17,6.1,19,36,20
0,18,0,17.6,38,1
0,19,0,16.3,42,0
0,20,0,15.4,44,0
0,21,0,14.9,44,0
0,22,0,14.3,44,4
0,23,0,13.5,46,3
0,0,0,12.7,47,1
0,1,0,12.2,48,0
0,2,0,11.8,48,0
0,3,0,12.1,43,0
0,4,0,12,43,0
0,5,0,11.8,42,0
0.0362,6,1.34,11.7,41,0
3.173,7,12.94,11.7,43,0
7.8308,8,23.78,13.2,43,0
11.6632,9,33.75,15.4,38,0
14.3402,10,41.84,16.9,32,0
15.7172,11,46.91,17.9,31,0
15.8854,12,47.8,18.9,30,0
14.843,13,44.28,19.7,29,0
12.6202,14,37.23,20.2,28,0
9.2886,15,27.89,20.8,28,0
4.9642,16,17.21,20.8,28,0
0.9542,17,5.79,19.9,35,1
0,18,0,18,37,0
0,19,0,16.1,39,0
0,20,0,14.6,41,0
0,21,0,13.4,44,0
0,22,0,12.2,48,0
0,23,0,11.3,51,0
0,0,0,10.7,53,0
0,1,0,10.3,55,0
0,2,0,10,55,0
0,3,0,10.5,49,0
0,4,0,10.7,48,0
0,5,0,10.8,47,0
0.0314,6,1.16,10.6,47,0
3.1228,7,12.75,10.7,51,0
7.6826,8,23.57,12.9,53,0
11.2172,9,33.49,16.8,49,0
13.617,10,41.53,19.8,38,0
14.9284,11,46.55,21.6,31,0
14.9892,12,47.41,22.5,28,0
13.9574,13,43.89,23,27,0
11.9152,14,36.86,23.3,27,0
8.8002,15,27.55,23.1,28,0
4.716,16,16.89,22.9,30,0
0.7976,17,5.49,22,39,0
0,18,0,19.8,46,0
0,19,0,17.1,51,0
0,20,0,15.1,56,0
0,21,0,13.9,60,0
0,22,0,13.3,61,0
0,23,0,12.7,62,0
0,0,0,12.2,63,0
0,1,0,11.9,63,0
0,2,0,11.7,62,0
0,3,0,11.6,60,0
0,4,0,11.4,59,0
0,5,0,11.2,59,0
0.027,6,0.98,11,60,0
3.1002,7,12.56,11.1,61,0
7.6554,8,23.35,13.5,60,0
11.1622,9,33.23,17.6,54,0
13.415,10,41.22,21.1,46,0
14.5484,11,46.18,23.4,39,0
14.5502,12,47.02,24.8,34,0
13.5706,13,43.5,25.7,30,0
11.6526,14,36.5,26.1,28,0
8.661,15,27.22,26.1,26,0
4.634,16,16.58,25.8,29,0
0.7608,17,5.19,24.5,45,0
0,18,0,21.7,47,0
0,19,0,18.7,53,0
0,20,0,16.5,58,0
0,21,0,15.2,61,0
0,22,0,14.4,61,0
0,23,0,13.7,61,0
0,0,0,13.1,60,0
0,1,0,12.7,59,0
0,2,0,12.3,59,0
0,3,0,12,59,0
0,4,0,11.9,58,0
0,5,0,11.7,59,0
0.022,6,0.8,11.5,60,0
3.052,7,12.37,11.5,63,0
7.551,8,23.12,13.9,63,0
10.9726,9,32.97,18.2,58,0
13.0684,10,40.91,22,49,0
14.061,11,45.82,24.4,41,0
14.2808,12,46.63,25.8,37,0
13.5256,13,43.12,26.6,36,0
11.7254,14,36.14,26.9,37,0
8.6482,15,26.88,27.3,35,0
4.5006,16,16.26,26.4,41,2
0.6852,17,4.89,24.6,49,0
0,18,0,22.4,54,2
0,19,0,20.2,68,1
0,20,0,19.5,64,1
0,21,0,16.6,77,0
0,22,0,14.8,84,0
0,23,0,13.9,88,4
0,0,0,13.2,89,8
0,1,0,12.6,90,13
