P,H,HS,T,RH,CC
0,18,0,4.2,56,88
0,19,0,3.3,63,87
0,20,0,2.8,64,82
0,21,0,1.5,68,66
0,22,0,0.6,70,37
0,23,0,-0.3,70,36
0,0,0,-0.3,63,21
0,1,0,0.8,45,5
0,2,0,0.4,30,5
0,3,0,0.4,31,2
0,4,0,-0.2,31,4
0,5,0,-0.9,31,6
0,6,0,-1.7,31,29
0.2974755,7,0.24,-2.5,31,53
2.70391925,8,9.76,-3.1,31,21
11.37066925,9,17.94,-2.7,28,1
16.0592395,10,24.12,-1.9,24,0
18.270325,11,27.69,-1.3,22,0
18.412405,12,28.19,-0.7,19,0
16.8673075,13,25.54,-0.3,17,0
13.643915,14,20.1,-0.1,16,0
3.38322925,15,12.48,-0.4,16,0
0.24419625,16,3.27,-0.9,17,0
0,17,0,-2.3,23,0
0,18,0,-3.8,28,0
0,19,0,-5.2,34,0
0,20,0,-6.2,39,0
0,21,0,-6.9,42,0
0,22,0,-7.2,43,0
0,23,0,-7.3,43,0
0,0,0,-7.3,42,0
0,1,0,-7.3,40,0
0,2,0,-7.2,37,0
0,3,0,-7.1,33,0
0,4,0,-7.2,33,0
0,5,0,-7.3,33,0
0,6,0,-7.4,33,0
0.275276,7,0.16,-7.4,34,0
2.6905995,8,9.7,-7.2,35,0
10.00760875,9,17.89,-4.5,30,0
12.62273,10,24.09,-1.7,24,0
13.91919,11,27.69,0.6,19,0
13.586195,12,28.21,2.1,17,0
12.63161,13,25.58,3.1,16,0
9.7944935,14,20.16,3.8,17,0
2.84155725,15,12.55,3.7,18,0
0.30635525,16,3.35,2.8,24,0
0,17,0,0.9,31,0
0,18,0,-0.9,36,0
0,19,0,-2,39,0
0,20,0,-2.6,43,0
0,21,0,-2.9,46,0
0,22,0,-3.2,51,2
0,23,0,-3.2,56,23
0,0,0,-3.4,62,2
0,1,0,-3.4,68,11
0,2,0,-3.5,75,23
0,3,0,-3.7,79,23
0,4,0,-4,83,27
0,5,0,-4.3,83,16
0,6,0,-4.5,83,23
0,7,0.09,-4.8,83,29
2.2288465,8,9.65,-5,82,28
9.42597975,9,17.85,-1.7,63,25
13.3064775,10,24.07,1.2,42,29
15.5575225,11,27.69,3,25,29
15.522005,12,28.24,3.6,20,39
8.68450975,13,25.63,3.6,21,62
5.638715,14,20.23,3.4,22,81
3.30331025,15,12.64,3.4,26,76
0.4972725,16,3.44,2.5,31,70
0,17,0,0.9,37,50
0,18,0,-0.5,42,34
0,19,0,-1.4,45,16
0,20,0,-1.9,49,11
0,21,0,-2.2,56,15
0,22,0,-2.4,65,10
0,23,0,-2.5,71,5
0,0,0,-2.6,75,0
0,1,0,-2.7,76,1
0,2,0,-2.8,76,3
0,3,0,-2.4,79,16
0,4,0,-2.4,78,36
0,5,0,-2.2,77,39
0,6,0,-2,74,57
0,7,0.03,-2,73,68
0,8,9.6,-1.7,70,56
0,9,17.82,-0.6,60,56
0,10,24.06,0.1,52,95
2.69059975,11,27.71,0.3,50,99
7.592286,12,28.28,0.6,48,100
5.7452735,13,25.69,0.2,49,100
6.4911825,14,20.31,-0.1,50,100
2.98807525,15,12.73,-1.2,54,100
0.537232,16,3.54,-1.6,56,100
0,17,0,-2,58,100
0,18,0,-2.4,60,100
0,19,0,-2.5,61,100
0,20,0,-2.8,63,100
0,21,0,-3.2,65,100
0,22,0,-3.4,67,100
0,23,0,-3.5,68,100
0,0,0,-3.5,69,100
0,1,0,-3.4,66,100
0,2,0,-3.8,61,66
0,3,0,-4.2,67,43
0,4,0,-4.5,50,28
0,5,0,-5.5,33,18
0,6,0,-6.4,28,27
0.12431825,7,-0.03,-7.3,28,58
1.57617625,8,9.56,-7.9,26,67
4.4221735,9,17.79,-7.9,24,78
13.2620825,10,24.06,-7.6,22,49
0,11,27.73,-7.1,19,41
0,12,28.32,-6.6,17,43
0.3640745,13,25.76,-6.2,15,13
6.40238375,14,20.4,-5.9,14,1
2.6950395,15,12.82,-6.3,14,13
0.46175325,16,3.64,-6.7,14,29
0,17,0,-7.5,15,29
0,18,0,-8,15,28
0,19,0,-8.1,15,27
0,20,0,-8.2,15,27
0,21,0,-8.3,15,28
0,22,0,-8.4,15,27
0,23,0,-8.8,15,11
0,0,0,-9.2,15,13
0,1,0,-9.6,16,8
0,2,0,-9.8,17,2
0,3,0,-10.2,19,0
0,4,0,-10.6,21,1
0,5,0,-10.9,22,0
0,6,0,-11.1,23,13
0.27971575,7,-0.09,-11.1,24,5
3.13015275,8,9.52,-11.1,24,1
12.16985475,9,17.78,-10,23,13
16.49879225,10,24.06,-8.8,21,26
18.265882,11,27.75,-7.8,20,19
18.217045,12,28.38,-6.7,18,0
16.494352,13,25.84,-5.8,17,0
13.1821625,14,20.49,-5.1,16,0
3.884942,15,12.92,-5.5,17,0
0.3551945,16,3.75,-5.7,17,0
0,17,0,-6.7,20,0
0,18,0,-7.7,22,0
0,19,0,-8.2,23,0
0,20,0,-8.5,23,0
0,21,0,-8.7,23,0
0,22,0,-8.9,23,0
0,23,0,-9.1,23,0
0,0,0,-9.2,24,0
0,1,0,-9.3,24,0
0,2,0,-9.5,25,0
0,3,0,-9.8,25,0
0,4,0,-10.1,26,0
0,5,0,-10.4,27,0
0,6,0,-10.7,29,0
0.22199675,7,-0.14,-10.8,30,0
2.7083595,8,9.49,-10.5,30,0
11.35291,9,17.76,-8.1,25,0
13.630595,10,24.07,-5.4,18,0
14.9892175,11,27.79,-3.9,14,1
14.5097025,12,28.44,-2.9,12,5
13.26652,13,25.92,-2.3,12,9
9.714574,14,20.58,-1.9,12,14
2.81047775,15,13.03,-1.7,12,9
0.40847375,16,3.86,-2.2,13,0
0,17,0,-3.7,16,0
0,18,0,-5.1,19,0
0,19,0,-5.8,21,0
0,20,0,-6.3,22,0
0,21,0,-6.8,24,0
0,22,0,-7.3,25,0
0,23,0,-7.8,27,0
0,0,0,-8,27,5
0,1,0,-8,26,1
0,2,0,-7.9,26,0
0,3,0,-8.1,29,0
0,4,0,-8.5,30,0
0,5,0,-8.7,31,0
0,6,0,-9,31,0
0.19535725,7,-0.18,-9.2,32,0
2.65064,8,9.47,-9.2,32,0
12.3785325,9,17.76,-6.4,28,0
15.4820475,10,24.09,-3.6,23,0
16.88506275,11,27.83,-2.3,19,0
16.55651175,12,28.5,-1.6,17,0
14.940375,13,26.01,-1.3,16,0
11.739185,14,20.69,-1.2,16,0
3.5785865,15,13.14,-1.3,16,0
0.3019155,16,3.98,-1.9,19,0
0,17,0,-3.1,24,0
0,18,0,-4.7,31,1
0,19,0,-5.9,36,33
0,20,0,-5.7,38,66
0,21,0,-5.3,38,47
0,22,0,-4.8,38,27
0,23,0,-5.1,39,34
0,0,0,-5.3,41,83
0,1,0,-5.5,41,77
0,2,0,-5.5,42,78
0,3,0,-5.2,45,66
0,4,0,-5.4,47,60
0,5,0,-5.5,48,59
0,6,0,-5.8,49,59
0.1598375,7,-0.22,-6.1,51,59
2.335405,8,9.45,-6.4,52,58
7.69440425,9,17.76,-4.5,47,52
10.8822755,10,24.11,-2.4,31,7
12.5872125,11,27.88,-1.5,25,0
12.2098175,12,28.58,-0.9,23,0
9.10630425,13,26.1,-0.6,22,68
6.72649875,14,20.8,-0.5,22,62
2.47304275,15,13.26,-0.9,27,63
0.4217935,16,4.1,-1.3,29,84
0,17,0,-2.4,35,39
0,18,0,-3.7,42,15
0,19,0,-4.4,47,0
0,20,0,-5.5,53,0
0,21,0,-6,57,0
0,22,0,-6.1,59,8
0,23,0,-5.8,60,11
0,0,0,-5.2,58,2
0,1,0,-5,58,0
0,2,0,-5.3,60,0
0,3,0,-7.5,73,0
0,4,0,-8,75,0
0,5,0,-8.2,75,0
0,6,0,-8.3,74,0
0.1598375,7,-0.25,-8.5,73,0
1.9713305,8,9.44,-8.5,73,0
6.6776595,9,17.77,-5.9,59,0
9.56805625,10,24.15,-3.1,45,0
11.5038675,11,27.96,-1.2,32,0
11.756945,12,28.68,-0.1,27,0
10.5448415,13,26.23,0.5,25,0
7.55676625,14,20.94,0.8,25,0
2.9037165,15,13.42,0.4,27,0
0.34187475,16,4.26,-0.1,29,0
0,17,0,-1.3,32,0
0,18,0,-3.2,38,0
0,19,0,-4.6,43,0
0,20,0,-5.4,46,0
0,21,0,-6,48,0
0,22,0,-6.4,49,0
0,23,0,-6.8,51,0
0,0,0,-6.9,51,0
0,1,0,-6.9,50,0
0,2,0,-6.9,49,0
0,3,0,-7.2,49,0
0,4,0,-7.4,50,0
0,5,0,-7.7,51,0
0,6,0,-8,53,0
0.204237,7,-0.28,-8,53,0
2.38424425,8,9.43,-7.6,51,0
9.10186275,9,17.79,-5.2,47,0
12.245335,10,24.19,-2,36,0
13.6883125,11,28.02,-0.2,30,0
12.991245,12,28.78,0.9,25,0
10.9843955,13,26.34,1.5,23,0
7.76544325,14,21.07,1.9,23,0
3.0946335,15,13.55,1.5,24,0
0.395154,16,4.4,1.1,27,0
0,17,0,-0.6,34,0
0,18,0,-2.5,41,11
0,19,0,-3.4,46,19
0,20,0,-4.1,49,13
0,21,0,-4.6,50,0
0,22,0,-4.8,49,0
0,23,0,-5,48,0
0,0,0,-5.2,48,0
0,1,0,-5.4,48,0
0,2,0,-5.7,50,3
0,3,0,-6.1,51,10
0,4,0,-6.4,53,8
0,5,0,-6.7,55,0
0,6,0,-6.9,55,0
0.15539775,7,-0.3,-7,55,0
1.926931,8,9.44,-6.9,55,0
5.931751,9,17.81,-4.2,47,0
8.373714,10,24.24,-0.8,39,0
10.00317125,11,28.1,1.7,36,0
9.8921715,12,28.88,3.1,36,0
8.4713925,13,26.46,3.9,36,0
5.8829115,14,21.2,4.2,36,4
1.8869715,15,13.68,4.1,37,22
0.2308765,16,4.54,3.4,40,28
0,17,0,1.6,46,28
0,18,0,-0.7,54,28
0,19,0,-1.4,58,26
0,20,0,-1.1,57,13
0,21,0,-1.2,57,7
0,22,0,-1.7,59,0
0,23,0,-2.1,61,0
0,0,0,-2.5,64,0
0,1,0,-3.1,67,0
0,2,0,-5.1,79,0
0,3,0,-5,79,8
0,4,0,-5.1,79,10
0,5,0,-5,79,44
0,6,0,-4.6,76,47
0.19091725,7,-0.31,-4.1,71,24
2.44196325,8,9.45,-3.7,67,4
7.103893,9,17.84,-1.8,58,0
9.8033725,10,24.3,-0.2,45,0
11.1930725,11,28.18,0.5,33,0
13.1777225,12,28.98,0.9,26,0
11.9523,13,26.59,1.1,23,0
8.724469,14,21.33,1.2,21,0
3.378789,15,13.83,1.3,20,0
0.41291375,16,4.68,0.7,22,2
0,17,0,-1.1,26,10
0,18,0,-2.6,29,14
0,19,0,-3.6,32,16
0,20,0,-4.3,34,22
0,21,0,-5,35,25
0,22,0,-5.2,35,29
0,23,0,-4.9,34,38
0,0,0,-4.9,34,59
0,1,0,-4.6,33,41
0,2,0,-4.9,34,29
0,3,0,-5.6,33,30
0,4,0,-5.9,34,34
0,5,0,-6,35,32
0,6,0,-6.1,37,24
0.21311675,7,-0.32,-6.1,38,27
2.81047775,8,9.46,-5.8,38,27
9.6657345,9,17.88,-3.9,35,23
14.4564225,10,24.36,-2,31,25
16.35227525,11,28.27,-0.8,29,0
15.98376275,12,29.1,-0.1,29,25
14.67842,13,26.72,0.4,28,37
11.36622875,14,21.48,0.6,28,30
4.200177,15,13.97,0.3,30,44
0.27527575,16,4.83,-0.3,34,56
0,17,0,-1.5,41,53
0,18,0,-2.3,49,84
0,19,0,-2.6,55,86
0,20,0,-2.7,60,89
0,21,0,-2.7,65,90
0,22,0,-2.7,69,90
0,23,0,-2.8,75,88
0,0,0,-3,80,63
0,1,0,-3.6,86,14
0,2,0,-4.3,86,0
0,3,0,-3.9,76,0
0,4,0,-5.8,86,0
0,5,0,-6,87,0
0,6,0,-6,88,0
0.208677,7,-0.32,-6.1,89,0
2.193327,8,9.48,-5.9,88,0
8.68007075,9,17.92,-3.5,77,0
12.02334,10,24.43,-0.9,62,0
13.6128325,11,28.37,1.1,46,5
13.2398825,12,29.22,2.2,34,23
8.9731055,13,26.86,2.9,28,29
5.785233,14,21.62,3.2,26,38
1.8203725,15,14.12,2.7,27,48
0.31523525,16,4.98,2.3,29,49
0,17,0,1.1,32,44
0,18,0,0.2,34,46
0,19,0,-0.5,36,24
0,20,0,-1.1,37,0
0,21,0,-1.5,38,0
0,22,0,-1.9,40,0
0,23,0,-2.3,41,0
0,0,0,-2.6,43,3
0,1,0,-2.9,44,9
0,2,0,-3.5,46,2
0,3,0,-5.4,50,0
0,4,0,-6.3,53,3
0,5,0,-6.5,53,1
0,6,0,-6.6,52,17
0.1598375,7,-0.32,-6.7,51,50
1.784853,8,9.51,-6.1,49,40
3.67626475,9,17.97,-3.2,39,50
6.2336665,10,24.5,-1,32,57
6.2825055,11,28.47,0.5,30,77
8.249397,12,29.35,1.5,31,78
7.51680725,13,27,1.9,31,82
6.52670175,14,21.78,2,31,87
3.85830225,15,14.28,2.1,29,85
0.58163125,16,5.13,1.5,33,68
0,17,-5.16,0.4,39,56
0,18,0,-1.1,46,47
0,19,0,-1,46,25
0,20,0,-2.6,51,0
0,21,0,-4.5,56,0
0,22,0,-5.3,56,2
0,23,0,-5.5,54,20
0,0,0,-5.6,51,16
0,1,0,-5.6,48,1
0,2,0,-5.5,45,0
0,3,0,-5.3,42,0
0,4,0,-4.9,40,0
0,5,0,-4.5,38,0
0,6,0,-4.5,35,0
0.21755675,7,-0.31,-4.5,33,0
2.726119,8,9.55,-4.4,30,0
9.4437375,9,18.03,-3.1,27,0
14.234425,10,24.59,-1.9,24,0
14.7538975,11,28.58,-1,22,0
14.22999,12,29.48,-0.2,21,0
15.49092775,13,27.16,0.3,20,3
13.24432,14,21.94,0.5,20,26
4.555372,15,14.44,0.1,20,29
0.45731325,16,5.29,-0.5,21,30
0,17,-5,-2,24,30
0,18,0,-3.5,28,30
0,19,0,-4.2,30,30
0,20,0,-4.6,31,30
0,21,0,-4.5,31,30
0,22,0,-4.5,31,32
0,23,0,-4.1,32,36
0,0,0,-3.1,30,49
0,1,0,-3.2,30,65
0,2,0,-3.4,31,80
0,3,0,-3.5,33,80
0,4,0,-4.1,35,72
0,5,0,-5.2,38,65
0,6,0,-6,39,30
0.133198,7,-0.29,-6.5,40,27
1.8292525,8,9.59,-6.5,40,24
6.22478625,9,18.09,-3.7,34,19
14.02575,10,24.68,-1.4,31,9
15.93492225,11,28.7,-0.1,27,2
13.004565,12,29.63,0.9,24,1
8.70671025,13,27.31,1.6,21,11
6.2825055,14,22.1,2,20,33
2.5041225,15,14.61,1.7,21,28
0.546112,16,5.46,1.2,22,34
0,17,-4.84,-0.2,27,60
0,18,0,-1.2,29,82
0,19,0,-1.6,28,85
0,20,0,-1.8,28,87
0,21,0,-2.3,29,81
0,22,0,-2.7,29,62
0,23,0,-2.9,30,33
0,0,0,-3.2,32,7
0,1,0,-3.7,36,1
0,2,0,-4.2,42,0
0,3,0,-4.7,49,0
0,4,0,-4.9,58,0
0,5,0,-5.1,66,0
0,6,0,-5.2,73,0
0.128758,7,-0.27,-5.4,80,0
1.55841675,8,9.63,-5.3,83,0
4.07141875,9,18.16,-3.6,77,0
6.988455,10,24.78,-1.6,68,0
9.3149805,11,28.83,0.5,59,0
10.13636825,12,29.77,2.2,52,0
9.1373825,13,27.48,3.5,45,0
7.69440425,14,22.28,4.3,41,0
3.59634575,15,14.78,4.4,41,0
0.470633,16,5.62,3.8,43,0
0,17,-4.68,2,51,14
0,18,0,-0.3,60,27
0,19,0,-1.8,68,29
0,20,0,-2.2,71,29
0,21,0,-2.3,72,30
0,22,0,-2.5,73,29
0,23,0,-2.9,76,29
0,0,0,-2.9,77,30
0,1,0,-2.8,77,61
0,2,0,-2.7,77,85
0,3,0,-3.1,79,90
0,4,0,-3.2,81,86
0,5,0,-3.4,84,85
0,6,0,-3.6,87,73
0.00444,7,-0.24,-3.9,89,56
0.94126575,8,9.69,-3.1,86,59
4.1557775,9,18.24,-1.6,79,55
2.86819675,10,24.88,0.4,71,57
6.55334125,11,28.96,2.4,63,52
6.0294295,12,29.93,3.8,56,52
5.6253955,13,27.65,4.7,51,45
2.67728,14,22.45,5.1,48,31
2.521882,15,14.96,4.6,53,10
0.41735375,16,5.8,4.1,57,0
0,17,-4.51,2.7,63,0
0,18,0,-0.1,76,0
0,19,0,-1.8,84,0
0,20,0,-2.7,86,0
0,21,0,-3.2,87,0
0,22,0,-3.5,88,0
0,23,0,-3.8,88,0
0,0,0,-4,89,0
0,1,0,-4.2,89,0
0,2,0,-4.3,89,0
0,3,0,-4.6,90,0
0,4,0,-4.9,90,0
0,5,0,-5,90,0
0,6,0,-4.9,90,0
0,7,-0.21,-5,91,0
0.3507545,8,9.74,-4.9,91,0
1.24318125,9,18.32,-2.3,86,4
4.1735375,10,24.99,0.8,76,10
7.99631975,11,29.1,3.3,67,20
5.70087425,12,30.1,5.1,57,56
7.6056055,13,27.83,6.2,50,39
4.81732775,14,22.64,6.8,46,1
2.131168,15,15.14,6.3,50,0
0.42179375,16,5.97,5.5,54,0
0,17,-4.34,3.7,60,0
0,18,0,1.2,70,0
0,19,0,-0.7,78,0
0,20,0,-1.7,83,0
0,21,0,-2.3,85,0
0,22,0,-2.8,86,0
0,23,0,-3.1,87,0
0,0,0,-3.3,88,0
0,1,0,-3.5,88,0
0,2,0,-3.7,88,0
0,3,0,-3.9,89,0
0,4,0,-4.2,90,0
0,5,0,-4.4,90,0
0,6,0,-4.7,90,0
0,7,-0.17,-4.8,89,0
0.40847375,8,9.81,-4.8,88,0
1.2875805,9,18.41,-1.9,76,0
3.5075475,10,25.11,1.4,56,0
10.265125,11,29.25,3.5,42,0
13.30204,12,30.27,4.8,32,0
12.8402875,13,28.01,5.4,28,0
9.10186375,14,22.82,5.7,27,0
4.6130905,15,15.32,5.5,26,0
0.6260305,16,6.15,4.8,29,0
0,17,-4.17,2.6,41,0
0,18,0,1.5,40,0
0,19,0,0.4,44,0
0,20,0,-0.7,48,0
0,21,0,-1.6,51,0
0,22,0,-2.2,54,6
0,23,0,-2.9,58,29
0,0,0,-4.1,66,30
0,1,0,-5.4,74,29
0,2,0,-5.8,76,30
0,3,0,-5.9,72,35
0,4,0,-5.9,71,45
0,5,0,-6,71,53
0,6,0,-5.9,70,75
0.057719,7,-0.12,-5.7,69,77
2.30876525,8,9.88,-5.3,66,62
7.4413285,9,18.51,-2.6,53,61
10.35392475,10,25.24,0.6,40,24
12.4318125,11,29.4,3.1,30,0
12.82697,12,30.44,4.7,25,0
10.296204,13,28.2,5.8,23,0
8.0762385,14,23.02,6.5,22,8
3.40098875,15,15.51,6,26,18
0.54167175,16,6.34,5.4,30,29
0,17,-3.99,3.5,36,29
0,18,0,0.9,41,30
0,19,0,1.3,41,29
0,20,0,-2.4,56,28
0,21,0,-2.6,63,29
0,22,0,-1.8,70,21
0,23,0,-0.6,62,9
0,0,0,-0.1,31,2
0,1,0,-1.2,25,0
0,2,0,-2.5,25,0
0,3,0,-3.4,26,0
0,4,0,-4.3,28,0
0,5,0,-5.1,28,0
0,6,0,-5.7,27,0
0.19979725,7,-0.07,-6.3,26,0
3.88938175,8,9.96,-6.7,23,0
12.66269,9,18.61,-6.3,21,0
16.34339475,10,25.37,-5.7,19,0
18.29696475,11,29.56,-5,18,0
18.60776,12,30.63,-4.3,18,0
17.40453775,13,28.4,-3.7,17,0
14.1278675,14,23.22,-3.4,17,0
5.647595,15,15.71,-3.4,16,0
0.4839525,16,6.52,-3.7,16,0
0,17,-3.81,-4.7,18,0
0,18,0,-5.7,19,19
0,19,0,-6.8,20,24
0,20,0,-7.6,21,23
0,21,0,-7.8,21,28
0,22,0,-7.4,20,29
0,23,0,-7.1,19,30
0,0,0,-6.7,18,30
0,1,0,-6.4,18,30
0,2,0,-6.5,18,30
0,3,0,-6.5,18,32
0,4,0,-6.5,18,70
0,5,0,-6.6,18,84
0,6,0,-6.6,18,83
0.266396,7,-0.01,-7.1,18,68
3.8227825,8,10.04,-7.4,19,18
11.65038275,9,18.72,-5.8,18,0
15.211215,10,25.51,-3.4,15,0
16.99162425,11,29.73,-1.4,13,0
17.2447,12,30.82,0.2,12,0
16.12139775,13,28.6,1.3,11,0
13.2532,14,23.42,2,11,0
7.53012775,15,15.9,2.1,12,0
0.6349105,16,6.71,1.7,13,0
0,17,-3.63,-0.4,18,0
0,18,0,-2.6,21,0
0,19,0,-3.7,23,0
0,20,0,-4.3,24,0
0,21,0,-4.7,25,0
0,22,0,-4.8,26,0
0,23,0,-4.9,28,0
0,0,0,-5,29,1
0,1,0,-5.2,31,2
0,2,0,-5.5,33,8
0,3,0,-5.9,35,14
0,4,0,-6.2,37,20
0,5,0,-6.4,38,20
0,6,0,-6.9,40,0
0.19979725,7,0.05,-7.3,43,0
3.40986875,8,10.13,-7.3,43,0
10.1718865,9,18.84,-4.7,38,0
13.674995,10,25.66,-1.9,32,0
15.615245,11,29.9,0.7,28,0
15.82836275,12,31.01,2.9,24,0
14.5230225,13,28.81,4.3,20,0
11.694785,14,23.63,5.1,18,0
6.2247865,15,16.11,5.7,18,0
0.58163125,16,6.91,5.1,22,0
0,17,-3.44,3.4,26,0
0,18,0,0.2,35,0
0,19,0,-1.7,42,0
0,20,0,-2.6,45,0
0,21,0,-3.1,45,2
0,22,0,-3.4,47,30
0,23,0,-3.5,49,31
0,0,0,-3.1,50,38
0,1,0,-2.9,54,47
0,2,0,-3.4,60,24
0,3,0,-4,65,0
0,4,0,-4.6,72,20
0,5,0,-4.9,76,30
0,6,0,-4.9,78,30
0.21311675,7,0.12,-5,79,30
2.996955,8,10.23,-4.5,77,29
8.32487475,9,18.96,-2.1,66,30
11.53494625,10,25.81,0.6,55,29
9.8744115,11,30.09,3.1,47,29
9.12406275,12,31.22,4.8,41,29
6.77089825,13,29.02,5.8,39,30
5.90067125,14,23.84,6.3,37,30
2.66396,15,16.31,6.4,35,29
0.48395275,16,7.1,5.8,38,29
0,17,-3.26,3.6,45,28
0,18,0,0.3,60,22
0,19,0,-1.4,71,15
0,20,0,-2.4,79,6
0,21,0,-2.7,80,1
0,22,0,-2.9,81,0
0,23,0,-3.4,83,0
0,0,0,-3.5,84,0
0,1,0,-3.4,84,0
0,2,0,-3.1,83,9
0,3,0,-3.4,84,29
0,4,0,-3.1,82,53
0,5,0,-2.1,74,59
0,6,0,-1.7,70,65
0.0355195,7,0.19,-0.9,73,77
0.861347,8,10.33,-0.3,82,86
2.45528325,9,19.09,1.2,79,78
4.719649,10,25.97,2.2,68,60
11.854619,11,30.27,2.6,58,56
14.882655,12,31.43,2.7,52,58
13.27984,13,29.24,3,48,54
8.4713935,14,24.06,2.9,47,77
2.925916,15,16.52,2.6,44,29
0.47063275,16,7.3,1.9,47,53
0,17,-3.07,0.9,53,74
0,18,0,-0.3,59,79
0,19,0,-1.4,65,70
0,20,0,-1.1,65,59
0,21,0,-1.7,69,48
0,22,0,-3.6,81,32
0,23,0,-4.2,83,0
0,0,0,-4.5,80,0
0,1,0,-4.2,71,0
0,2,0,-3.8,59,0
0,3,0,-3.4,46,0
0,4,0,-2.9,43,0
0,5,0,-2.5,41,0
0,6,0,-2.4,40,0
0.20867675,7,0.27,-2.5,40,0
4.60421075,8,10.44,-2.4,39,0
12.2986125,9,19.23,-1,35,0
16.05035725,10,26.13,0.3,28,0
17.87961275,11,30.47,1.2,24,0
17.795253,12,31.64,1.8,22,0
16.77406975,13,29.47,2.3,20,0
13.84815,14,24.28,2.8,19,0
8.66230875,15,16.74,2.8,18,0
0.6926295,16,7.5,2.6,20,0
0,17,-2.88,1,26,0
0,18,0,-1.1,33,0
0,19,0,-2.2,35,0
0,20,0,-2.7,36,0
0,21,0,-2.9,37,0
0,22,0,-2.7,37,0
0,23,0,-2.6,38,0
0,0,0,-2.4,38,0
0,1,0,-2.4,39,0
0,2,0,-2.5,40,0
0,3,0,-2.6,41,0
0,4,0,-2.9,43,0
0,5,0,-3.2,44,0
0,6,0,-3.5,45,0
0.213117,7,0.36,-3.8,45,0
4.040339,8,10.56,-3.9,45,0
10.797919,9,19.37,-1.8,38,0
14.60294,10,26.3,0.8,30,0
16.3700325,11,30.67,2.9,25,0
16.61867,12,31.86,4.6,22,0
15.23341275,13,29.7,5.7,20,0
12.5561325,14,24.51,6.4,19,0
8.41811225,15,16.95,6.8,20,0
0.6970695,16,7.71,6.2,22,0
0,17,-2.68,3.9,28,0
0,18,0,1.1,34,0
0,19,0,-0.6,38,0
0,20,0,-1.7,40,0
0,21,0,-2.6,43,0
0,22,0,-3.1,44,0
0,23,0,-3.1,43,0
0,0,0,-2.9,41,0
0,1,0,-2.7,41,0
0,2,0,-2.7,43,0
0,3,0,-2.7,44,0
0,4,0,-2.9,45,0
0,5,0,-3.2,47,0
0,6,0,-3.5,48,0
0.2353165,7,0.45,-3.8,49,0
3.77394325,8,10.68,-3.8,50,0
10.309524,9,19.52,-1.4,43,0
13.834835,10,26.48,1.7,35,0
15.5664075,11,30.88,4.2,30,0
15.539765,12,32.09,6.2,27,0
14.4875025,13,29.93,7.7,25,0
11.659265,14,24.74,8.5,24,0
7.232651,15,17.17,9,22,0
0.78142825,16,7.92,8.5,25,0
0.00444,17,-2.49,6.5,31,0
0,18,0,3.2,39,0
0,19,0,0.7,47,0
0,20,0,-0.8,52,0
0,21,0,-1.6,54,0
0,22,0,-2.1,56,0
0,23,0,-2.4,56,0
0,0,0,-2.6,57,0
0,1,0,-2.9,58,0
0,2,0,-3.2,60,0
0,3,0,-3.3,62,0
0,4,0,-3.5,63,0
0,5,0,-3.7,64,0
0,6,0,-3.7,64,0
0.266396,7,0.55,-3.6,65,0
4.5376115,8,10.8,-3.2,65,0
11.22415125,9,19.67,0.4,55,0
14.7094975,10,26.67,4.3,42,0
16.19687775,11,31.09,5.9,37,0
16.64531,12,32.33,6.9,36,0
15.122415,13,30.17,7.5,36,0
12.59165,14,24.97,7.8,36,0
8.196117,15,17.4,7.8,37,0
0.8879865,16,8.13,6.8,45,0
0.00887975,17,-2.29,4.4,59,0
0,18,0,2.1,72,0
0,19,0,1,79,0
0,20,0,0.3,80,0
0,21,0,-0.3,81,0
0,22,0,-0.9,83,0
0,23,0,-1.4,84,0
0,0,0,-1.9,86,0
0,1,0,-2.3,87,0
0,2,0,-2.6,88,0
0,3,0,-2.7,88,0
0,4,0,-2.9,89,0
0,5,0,-3.2,89,0
0,6,0,-3.4,90,0
0.19979725,7,0.66,-3.7,90,0
2.921476,8,10.94,-3.9,91,0
8.3293145,9,19.83,-1,81,0
11.34847,10,26.86,2,67,0
13.36864,11,31.31,4.6,55,2
13.36864,12,32.57,6.5,49,11
11.463905,13,30.42,7.6,46,10
8.18723675,14,25.21,8.1,46,6
3.458708,15,17.62,7.6,50,15
0.91018625,16,8.34,6.4,57,28
0,17,-2.09,3.9,70,30
0,18,0,1.3,84,30
0,19,0,0.2,89,30
0,20,0,0,90,29
0,21,0,0.4,91,32
0,22,0,0.6,91,32
0,23,0,0.6,88,28
0,0,0,0.5,84,26
0,1,0,0.3,79,41
0,2,0,0.2,73,49
0,3,0,0.1,72,50
0,4,0,-0.1,68,61
0,5,0,-0.2,62,60
0,6,0,-0.7,58,33
0.275276,7,0.77,-1.7,58,22
4.049219,8,11.08,-2.2,58,0
9.72345225,9,20,-0.6,51,0
13.639475,10,27.06,0.8,42,0
16.032597,11,31.54,1.6,38,0
17.87961,12,32.81,2,35,1
16.61866975,13,30.67,2.2,34,2
13.7904325,14,25.46,2.4,33,0
9.2572605,15,17.85,2.7,29,0
1.19878225,16,8.56,2.3,29,0
0.01775975,17,-1.89,1.1,35,0
0,18,0,-0.8,42,0
0,19,0,-2,47,0
0,20,0,-1.7,48,0
0,21,0,-4,59,0
0,22,0,-5.6,69,0
0,23,0,-6.1,72,0
